,date,baseline_full,event_full,baseline_window,event_window,baseline_peak_demand,event_peak_demand,baseline_cost,event_cost,event_peak_temp,baseline_peak_temp,savings,event_energy_savings
0,2018-06-12,38179.5,5845.0,5974.5,272.0,4986.0,2444.0,0.0,0.0,96.17000000000007,96.8,0.0,5702.5
1,2018-06-13,38779.5,6410.0,5974.5,880.0,4986.0,2248.0,0.0,0.0,94.1,96.8,0.0,5094.5
2,2018-07-10,55439.0,5205.0,17678.5,1194.0,7544.0,2204.0,0.0,0.0,94.19000000000008,92.66000000000008,0.0,16484.5
3,2018-07-16,55439.0,3786.0,17678.5,774.0,7544.0,1968.0,0.0,0.0,91.58000000000007,92.66000000000008,0.0,16904.5
4,2018-07-17,55439.0,4095.0,17678.5,242.0,7544.0,2284.0,0.0,0.0,92.39000000000001,92.66000000000008,0.0,17436.5
5,2018-07-19,55439.0,22095.0,17678.5,6193.0,7544.0,5244.0,0.0,0.0,94.52000000000002,92.66000000000008,0.0,11485.5
6,2018-07-24,55439.0,3678.0,17678.5,237.0,7544.0,2348.0,0.0,0.0,92.21000000000008,92.66000000000008,0.0,17441.5
7,2018-07-25,55439.0,6986.0,17678.5,2046.0,7544.0,2280.0,0.0,0.0,98.54000000000006,92.66000000000008,0.0,15632.5
8,2018-07-27,53479.0,17585.0,15718.5,4912.0,7544.0,4852.0,0.0,0.0,61.25000000000005,92.66000000000008,0.0,10806.5
