,date,baseline_full,event_full,baseline_window,event_window,baseline_peak_demand,event_peak_demand,baseline_cost,event_cost,event_peak_temp,baseline_peak_temp,savings,event_energy_savings
0,2018-06-12,324800.0,480880.0,89680.0,145040.0,21440.0,33920.0,0.0,0.0,76.55000000000005,74.03000000000004,0.0,-55360.0
1,2018-06-13,324800.0,402800.0,89680.0,110080.0,21440.0,28480.0,0.0,0.0,73.94000000000008,74.03000000000004,0.0,-20400.0
2,2018-07-10,542000.0,586560.0,157760.0,156400.0,34880.0,35520.0,0.0,0.0,76.10000000000005,91.94000000000003,0.0,1360.0
3,2018-07-16,457600.0,494720.0,156560.0,147440.0,34880.0,32640.0,0.0,0.0,71.66750000000005,74.57000000000006,0.0,9120.0
4,2018-07-17,457600.0,481760.0,156560.0,149360.0,34880.0,33600.0,0.0,0.0,70.745,74.57000000000006,0.0,7200.0
5,2018-07-19,457600.0,491840.0,156560.0,150560.0,34880.0,32640.0,0.0,0.0,73.17500000000003,74.57000000000006,0.0,6000.0
6,2018-07-24,457600.0,527680.0,156560.0,164400.0,34880.0,37440.0,0.0,0.0,72.14000000000006,74.57000000000006,0.0,-7840.0
7,2018-07-25,457600.0,515680.0,156560.0,154800.0,34880.0,37760.0,0.0,0.0,73.49000000000008,74.57000000000006,0.0,1760.0
8,2018-07-27,457600.0,397440.0,156560.0,99440.0,34880.0,23040.0,0.0,0.0,66.02000000000001,74.57000000000006,0.0,57120.0
