,date,baseline_full,event_full,baseline_window,event_window,baseline_peak_demand,event_peak_demand,baseline_cost,event_cost,event_peak_temp,baseline_peak_temp,savings,event_energy_savings
0,2018-06-12,157864.0,128008.0,37184.0,31368.0,12160.0,12096.0,0.0,0.0,93.49970000000002,101.99970500000003,0.0,5816.0
1,2018-06-13,157864.0,126440.0,37184.0,30280.0,12160.0,10272.0,0.0,0.0,99.87519650000004,101.99970500000003,0.0,6904.0
2,2018-07-10,196480.0,154192.0,52832.0,37344.0,14560.0,14784.0,0.0,0.0,96.62530100000006,97.00033100000007,0.0,15488.0
3,2018-07-16,196480.0,153136.0,52832.0,35424.0,14560.0,12256.0,0.0,0.0,100.66640600000005,97.00033100000007,0.0,17408.0
4,2018-07-17,196480.0,168544.0,52832.0,38448.0,14560.0,12864.0,0.0,0.0,100.99970600000005,97.00033100000007,0.0,14384.0
5,2018-07-19,196480.0,153376.0,52832.0,27584.0,14560.0,11776.0,0.0,0.0,103.8749,97.00033100000007,0.0,25248.0
6,2018-07-24,196480.0,161200.0,52832.0,38168.0,14560.0,12544.0,0.0,0.0,90.33329000000003,97.00033100000007,0.0,14664.0
7,2018-07-25,196480.0,179944.0,52832.0,38872.0,14560.0,12672.0,0.0,0.0,87.87481700000005,97.00033100000007,0.0,13960.0
8,2018-07-27,196480.0,176912.0,52832.0,38576.0,14560.0,12320.0,0.0,0.0,87.25010900000001,97.00033100000007,0.0,14256.0
